No,Location,Sex,Age,Height,Weight,Singapore year,clo,Tair,velocity,SET*,TS,TP,TC,TA,HS,HA,AMS,AMA,AMP,Sweating,IAQ acceptability,AF,Odor intensity,Dry-eye
15,5,1,22,165,62.55,22,0.33,27,0.072701,25.823,0,-2,0.1,0.1,0,1,-1,0.1,2,0,1,100,0,1
15,7,1,21,165,64.15,21,0.32,27,0.94069,21.752,-1,-2,1,1,0,1,1,1,2,0,1,83,0,0
15,7,1,22,165,63.7,22,0.33,27,0.94069,21.847,-1,-2,1,1,0,1,1,1,2,0,1,100,0,1
15,5,1,22,165,62.55,22,0.33,27,0.94069,21.847,0,-2,1,0.1,0,0.1,2,1,1,0,1,100,0,1
15,7,1,21,165,64.15,21,0.32,27,1.8709,20.624,-2,0,2,0.1,2,1,1,1,1,0,1,83,1,1
15,7,1,22,165,63.7,22,0.33,27,1.8709,20.728,-2,0,2,1,0,1,3,1,0,0,1,100,0,1
15,5,1,22,165,62.55,22,0.33,27,1.8709,20.728,-1,0,2,1,0,1,3,1,0,0,1,100,0,1
15,7,1,21,165,63.75,21,0.33,30,0.072701,29.555,2,-2,1,0.1,2,0.1,-2,-0.1,2,1,1,83,0,1
15,7,1,22,165,63.2,22,0.33,30,0.072701,29.555,1,-2,-0.1,-0.1,1,1,-2,0.1,2,0,1,83,0,1
15,7,1,22,165,62.95,22,0.33,30,0.072701,29.555,2,-2,-1,-0.1,0,0.1,-3,-1,2,0,0.1,67,0,1
15,7,1,21,165,63.75,21,0.33,30,0.94069,25.139,0,-2,1,0.1,1,0.1,1,1,1,0,0.1,83,0,1
15,7,1,22,165,63.2,22,0.33,30,0.94069,25.139,0,-2,1,0.1,1,1,1,1,1,0,1,83,0,1
15,7,1,22,165,62.95,22,0.33,30,0.94069,25.139,2,-2,-1,-0.1,3,-0.1,1,1,1,0,-0.1,67,0,1
15,7,1,21,165,63.75,21,0.33,30,1.8709,24.094,1,-2,1,0.1,1,0.1,2,1,0,0,1,83,0,1
15,7,1,22,165,63.2,22,0.33,30,1.8709,24.094,0,-2,1,1,1,1,3,1,0,0,1,83,0,1
15,7,1,22,165,62.95,22,0.33,30,1.8709,24.094,0,-2,-0.1,-0.1,1,-0.1,3,1,0,0,0.1,67,0,1
15,7,1,21,165,64.15,21,0.33,30,0.072701,29.555,0,-2,0.1,0.1,1,0.1,0,0.1,2,0,0.1,83,0,1
15,3,1,22,165,63.2,22,0.32,30,0.072701,29.479,0,-2,-0.1,-0.1,1,-0.1,-2,-0.1,2,0,0.1,83,0,1
15,6,1,22,165,62.2,22,0.32,30,0.072701,29.479,1,-2,-0.1,-0.1,0,0.1,-3,-1,2,0,-0.1,67,0,1
15,7,1,21,165,64.15,21,0.33,30,0.94069,25.139,0,-2,1,0.1,1,0.1,1,0.1,2,0,1,83,0,1
15,3,1,22,165,63.2,22,0.32,30,0.94069,25.046,0,-2,0.1,0.1,1,0.1,2,1,1,0,1,83,0,1
15,6,1,22,165,62.2,22,0.32,30,0.94069,25.046,0,-2,0.1,0.1,2,0.1,1,0.1,2,0,0.1,67,0,1
15,7,1,21,165,64.15,21,0.33,30,1.8709,24.094,0,-2,1,0.1,2,0.1,2,1,0,0,0.1,83,0,1
15,3,1,22,165,63.2,22,0.32,30,1.8709,23.997,1,-2,0.1,0.1,2,0.1,3,1,0,0,0.1,67,0,1
15,6,1,22,165,62.2,22,0.32,30,1.8709,23.997,1,-2,-0.1,-0.1,2,-0.1,3,1,0,0,1,83,0,1
16,4,1,24,160,53,24,0.34,24,0.072701,22.359,-2,0,1,1,0,1,-1,0.1,1,0,0.1,67,0,1
16,1,1,24,160,54.05,24,0.53,24,0.072701,23.971,-2,0,2,1,0,1,-3,0.1,0,0,1,67,0,1
16,6,1,24,160,54.1,24,0.5,24,0.072701,23.716,-2,2,2,1,0,1,-3,1,0,0,1,100,0,1
16,4,1,24,160,53,24,0.34,24,0.94069,18.318,-3,2,-1,-1,0,1,3,-0.1,-1,0,1,100,0,1
16,1,1,24,160,54.05,24,0.53,24,0.94069,20.334,-2,0,2,1,0,1,3,1,0,0,1,100,0,1
16,6,1,24,160,54.1,24,0.5,24,0.94069,20.035,-3,0,2,1,0,1,3,1,0,0,1,100,0,1
16,4,1,24,160,53,24,0.34,24,1.8709,16.921,-3,2,-2,-1,0,0.1,3,1,0,0,1,100,0,1
16,6,1,24,160,54.1,24,0.5,24,1.8709,18.848,-3,2,-2,-1,0,1,3,-1,-2,0,1,100,0,1
16,4,1,24,160,53.35,24,0.41,24,0.072701,22.935,-1,0,1,1,1,1,-1,-0.1,1,0,0.1,34,0,1
16,4,1,24,160,54.35,24,0.34,24,0.072701,22.359,-2,0,1,1,2,-0.1,-3,0.1,0,0,0.1,67,0,-0.1
16,4,1,24,160,53.35,24,0.41,24,0.94069,19.097,-3,2,-0.1,-0.1,0,0.1,3,-0.1,-2,0,0.1,100,0,1
16,4,1,24,160,54.35,24,0.34,24,0.94069,18.318,-3,2,-0.1,-0.1,0,1,3,1,0,0,1,67,0,1
16,4,1,24,160,54.35,24,0.34,24,1.8709,16.921,-3,1,-1,-0.1,0,1,3,1,0,0,0.1,70,0,1
16,4,2,24,160,54.05,24,0.41,27,0.072701,26.49,1,-2,0.1,0.1,0,0.1,-2,0.1,1,0,1,67,0,0.1
16,1,1,24,160,54.35,24,0.41,27,0.072701,26.49,-2,0,2,1,0,1,-2,-0.1,1,0,1,100,0,1
16,7,1,24,160,53.45,24,0.3,27,0.072701,25.567,-1,-1,0.1,0.1,0,1,-3,-1,1,0,0.1,67,0,1
16,4,1,24,160,53.2,24,0.6,27,0.94069,24.237,-2,0,2,1,0,1,2,1,0,0,1,67,0,1
16,1,1,24,160,54.35,24,0.41,27,0.94069,22.588,-2,-1,1,1,0,1,1,1,0,0,1,67,0,1
16,7,1,24,160,53.45,24,0.3,27,0.94069,21.559,-2,0,2,1,0,1,2,1,0,0,1,83,0,1
16,4,2,24,160,54.05,24,0.41,27,1.8709,21.537,-2,0,2,1,0,1,3,1,0,0,1,100,0,1
16,1,1,24,160,54.35,24,0.41,27,1.8709,21.537,-2,0,2,1,0,1,3,1,0,0,1,67,1,1
16,7,1,24,160,53.45,24,0.3,27,1.8709,20.413,-2,0,2,1,0,1,3,0.1,-1,0,1,100,0,1
16,4,1,24,160,53.2,24,0.6,27,0.072701,27.977,-2,-1,0.1,0.1,0,1,-2,-0.1,1,0,-0.1,34,0,0.1
16,7,1,24,160,54.5,24,0.41,27,0.072701,26.49,2,-2,-0.1,-0.1,0,0.1,-3,-0.1,2,0,1,83,0,1
16,5,1,24,160,54.2,24,0.32,27,0.072701,25.738,2,-1,0.1,0.1,0,1,-1,-0.1,1,0,1,100,0,1
16,4,1,24,160,54.05,24,0.41,27,0.94069,22.588,-2,0,2,1,0,1,1,1,0,0,1,100,0,1
16,7,1,24,160,54.5,24,0.41,27,0.94069,22.588,-1,-1,1,0.1,0,1,0,1,0,0,1,83,0,1
16,5,1,24,160,54.2,24,0.32,27,0.94069,21.752,-2,0,2,1,0,1,1,1,0,0,1,100,0,1
16,4,1,24,160,53.2,24,0.6,27,1.8709,23.288,-2,0,2,1,-1,1,2,1,0,0,1,100,0,1
16,7,1,24,160,54.5,24,0.41,27,1.8709,21.537,-1,-1,1,0.1,0,1,3,1,0,0,1,100,0,1
16,5,1,24,160,54.2,24,0.32,27,1.8709,20.624,-2,0,2,1,0,1,3,1,0,0,1,100,0,1
16,1,1,24,160,53.9,24,0.41,30,0.072701,30.147,2,-2,-2,-1,0,0.1,-3,-0.1,2,1,0.1,50,0,0.1
16,3,1,24,160,53.4,24,0.32,30,0.072701,29.479,1,-1,0.1,0.1,0,0.1,-3,-0.1,1,0,0.1,83,0,1
16,6,1,24,160,53.8,24,0.3,30,0.072701,29.326,2,-2,-2,-1,0,1,-3,-1,2,0,0.1,50,0,1
16,1,1,24,160,53.9,24,0.41,30,0.94069,25.879,0,-1,0.1,0.1,0,0.1,1,0.1,1,0,0.1,50,0,0.1
16,3,1,24,160,53.4,24,0.32,30,0.94069,25.046,2,0,0.1,0.1,0,0.1,0,0.1,0,0,1,100,0,1
16,6,1,24,160,53.8,24,0.3,30,0.94069,24.858,1,-2,-1,0.1,0,1,1,0.1,1,0,-0.1,34,0,1
16,1,1,24,160,53.9,24,0.41,30,1.8709,24.866,-2,-1,2,1,0,1,3,1,0,0,1,83,0,0.1
16,3,1,24,160,53.4,24,0.32,30,1.8709,23.997,2,-2,-0.1,-0.1,0,1,2,1,0,0,1,100,0,1
16,6,1,24,160,53.8,24,0.3,30,1.8709,23.803,-1,-2,-0.1,-0.1,0,1,1,0.1,0,0,0.1,67,0,1
16,3,1,24,160,54.5,24,0.33,30,0.072701,29.555,1,-2,-0.1,-0.1,0,0.1,-3,-1,2,0,-0.1,50,0,0.1
16,6,1,24,160,54.15,24,0.3,30,0.072701,29.326,3,-2,-2,-1,-3,-1,-3,-1,2,0,0.1,67,0,1
16,3,1,24,160,54.2,24,0.32,30,0.072701,29.479,2,-2,-1,-0.1,-1,0.1,-3,-1,2,0,1,67,0,1
16,3,1,24,160,54.5,24,0.33,30,0.94069,25.139,1,-1,-0.1,-0.1,0,0.1,1,0.1,1,0,1,67,0,0.1
16,6,1,24,160,54.15,24,0.3,30,0.94069,24.858,2,-2,-0.1,-0.1,0,1,1,0.1,1,0,0.1,67,0,1
16,3,1,24,160,54.2,24,0.32,30,0.94069,25.046,2,-2,-2,-1,0,1,1,-0.1,2,0,1,83,0,1
16,3,1,24,160,54.5,24,0.33,30,1.8709,24.094,-1,-1,0.1,0.1,0,0.1,3,1,0,0,0.1,100,0,0.1
16,6,1,24,160,54.15,24,0.3,30,1.8709,23.803,1,-2,-0.1,-0.1,0,1,3,1,0,0,1,100,0,1
16,3,1,24,160,54.2,24,0.32,30,1.8709,23.997,2,-2,-0.1,-0.1,0,1,3,0.1,0,0,0.1,83,0,1
17,6,2,23,172,53,16,0.58,24,0.072701,24.39,0,0,2,1,0,1,0,1,0,0,1,100,0,1
17,5,2,23,172,53.7,16,0.37,24,0.072701,22.6,0,0,2,1,0,1,-2,1,0,0,1,100,0,1
17,7,2,23,172,54.65,16,0.32,24,0.072701,22.196,-1,0,2,1,0,1,-3,0.1,1,0,1,100,0,1
17,6,2,23,172,53,16,0.58,24,0.94069,20.819,-2,1,-0.1,-0.1,1,-0.1,2,-0.1,-1,0,0.5,67,1,-0.1
17,5,2,23,172,53.7,16,0.37,24,0.94069,18.658,-1,1,0.1,0.1,0,1,1,0.1,-1,0,1,10,0,0.5
17,7,2,23,172,54.65,16,0.32,24,0.94069,18.087,-2,0,2,1,0,1,0,1,0,0,1,100,0,1
17,6,2,23,172,53,16,0.58,24,1.8709,19.714,-3,2,-2,-1,2,-1,3,-1,-2,0,0.5,67,1,-1
17,7,2,23,172,54.65,16,0.32,24,1.8709,16.658,-3,1,-0.1,0.1,2,0.1,2,-1,-2,0,1,100,0,-0.1
17,6,2,23,172,53,16,0.32,24,0.072701,22.196,-1,0,1,1,0,0.5,0,1,0,0,0.5,83,0,0.1
17,6,2,23,172,53.9,16,0.32,24,0.072701,22.196,1,-1,0.1,0.1,1,0.1,-3,-0.5,1,0,1,100,0,0.5
17,6,2,23,172,54.25,16,0.32,24,0.072701,22.196,0,-1,0.1,0.1,0,1,-3,0.1,1,0,1,100,0,1
17,6,2,23,172,53,16,0.32,24,0.94069,18.087,-2,1,0.1,-0.1,1,0.1,2,0.1,-1,0,0.5,83,0,0.1
17,6,2,23,172,53.9,16,0.32,24,0.94069,18.087,0,0,2,1,0,1,0,1,0,0,1,100,0,0.4
17,6,2,23,172,54.25,16,0.32,24,0.94069,18.087,-1,0,2,1,0,1,1,1,-1,0,1,100,0,1
17,6,2,23,172,53.9,16,0.32,24,1.8709,16.658,-3,2,-1,-1,1,-0.5,3,-0.5,-2,0,0.5,83,0,-0.5
17,6,2,23,172,54.25,16,0.32,24,1.8709,16.658,-2,1,-0.1,-1,0,1,3,-0.5,-2,0,1,100,0,0.1
17,6,2,23,172,55.1,16,0.39,27,0.072701,26.325,1,-2,-1,-0.1,1,-0.1,-2,-0.1,1,0,0.1,83,0,0.1
17,8,2,23,172,53.6,16,0.39,27,0.072701,26.325,0,-1,0.1,0.1,-2,-0.1,-3,-0.1,2,0,1,100,0,1
17,4,2,23,172,53.75,16,0.3,27,0.072701,25.567,1,-1,-0.1,-0.1,-1,0.1,-3,-1,1,0,1,67,0,1
17,8,2,23,172,53.6,16,0.39,27,0.94069,22.407,0,0,2,1,0,1,1,1,0,0,1,100,0,0.5
17,4,2,23,172,53.75,16,0.3,27,0.94069,21.559,-1,0,2,1,0,1,0,1,0,0,1,100,0,1
17,6,2,23,172,55.1,16,0.39,27,1.8709,21.339,-1,1,1,0.1,0,0.1,2,0.4,-1,0,1,100,0,0.5
17,8,2,23,172,53.6,16,0.39,27,1.8709,21.339,-1,0,2,1,1,0.5,2,0.4,-1,0,1,100,0,0.1
17,4,2,23,172,53.75,16,0.3,27,1.8709,20.413,-1,0,2,1,0,1,2,0.1,-2,0,1,100,0,0.5
17,6,2,23,172,54.85,16,0.39,27,0.072701,26.325,1,-2,-1,-1,2,-0.5,-3,-1,2,0,0.1,83,1,0.1
17,8,2,23,172,54.4,16,0.39,27,0.072701,26.325,1,-1,-0.1,-0.1,1,-0.1,-3,-0.5,2,0,0.5,83,1,0.1
17,4,2,23,172,54.1,16,0.32,27,0.072701,25.738,0,-1,0.1,0.1,0,1,-3,-0.5,1,0,1,100,0,1
17,6,2,23,172,55.1,16,0.39,27,0.94069,22.407,0,0,2,1,0,1,0,1,0,0,1,100,0,1
17,6,2,23,172,54.85,16,0.39,27,0.94069,22.407,0,-1,1,1,1,0.5,-1,0.5,1,0,1,83,0,0.4
17,8,2,23,172,54.4,16,0.39,27,0.94069,22.407,0,-1,0.1,0.1,-1,0.4,-1,0.1,1,0,0.1,67,1,0.1
17,4,2,23,172,54.1,16,0.32,27,0.94069,21.752,0,0,2,1,0,1,-1,0.5,1,0,1,100,0,1
17,6,2,23,172,54.85,16,0.39,27,1.8709,21.339,-1,0,2,1,1,1,1,1,0,0,1,83,0,1
17,8,2,23,172,54.4,16,0.39,27,1.8709,21.339,-1,1,1,0.1,1,0.5,2,0.5,-1,0,0.5,67,1,0.1
17,4,2,23,172,54.1,16,0.32,27,1.8709,20.624,-1,0,2,1,0,1,1,0.4,-1,0,1,100,0,1
17,6,2,23,172,53.8,16,0.36,30,0.072701,29.78,1,-2,-1,-1,-2,-1,-3,-1,2,0,0.4,67,1,-0.1
17,6,2,23,172,53.95,16,0.3,30,0.072701,29.326,1,-2,-1,-0.1,-1,-0.1,-3,-1,2,0,1,83,0,1
17,6,2,23,172,53.9,16,0.41,30,0.072701,30.147,1,-2,-1,-1,-2,-0.5,-3,-1,2,0,1,67,0,1
17,6,2,23,172,53.8,16,0.36,30,0.94069,25.419,0,-1,1,0.1,0,0.5,0,1,1,0,0.6,83,0,1
17,6,2,23,172,53.95,16,0.3,30,0.94069,24.858,0,-1,0.1,0.1,-1,0.4,-2,0.1,1,0,1,100,0,0.4
17,6,2,23,172,53.9,16,0.41,30,0.94069,25.879,0,-2,0.1,0.1,-1,0.1,-2,1,0,0,0.4,50,0,1
17,6,2,23,172,53.8,16,0.36,30,1.8709,24.385,-1,0,1,1,1,0.5,2,0.5,-1,0,1,83,0,-0.1
17,6,2,23,172,53.95,16,0.3,30,1.8709,23.803,1,-1,0.1,0.1,-1,0.1,3,0.1,-1,0,1,100,0,0.1
17,6,2,23,172,53.9,16,0.41,30,1.8709,24.866,0,-1,0.1,0.1,-1,0.4,3,0.1,-1,0,1,67,0,0.1
17,8,2,23,172,54.5,16,0.32,30,0.072701,29.479,1,-2,-1,-1,-2,-1,-3,-1,2,0,-0.1,67,0,-0.1
17,6,2,23,172,54.4,16,0.3,30,0.072701,29.326,1,-2,-0.1,-0.1,-1,-0.1,-3,-1,2,0,1,83,0,1
17,3,2,23,172,54.65,16,0.32,30,0.072701,29.479,1,-2,-1,-0.1,-2,-0.1,-3,-1,2,0,0.5,50,0,1
17,8,2,23,172,54.5,16,0.32,30,0.94069,25.046,1,-2,-0.1,-0.1,-1,-0.1,-2,-0.5,2,0,0.4,83,1,-0.1
17,6,2,23,172,54.4,16,0.3,30,0.94069,24.858,0,-1,1,1,-1,0.1,-2,0.1,1,0,1,100,0,1
17,3,2,23,172,54.65,16,0.32,30,0.94069,25.046,0,-2,-0.1,-0.1,-1,0.1,-2,0.1,2,0,1,50,0,1
17,8,2,23,172,54.5,16,0.32,30,1.8709,23.997,0,0,2,1,1,0.5,2,1,0,0,1,83,1,0.5
17,6,2,23,172,54.4,16,0.3,30,1.8709,23.803,-1,0,2,1,-1,0.5,3,0.5,-1,0,1,100,0,0.1
17,3,2,23,172,54.65,16,0.32,30,1.8709,23.997,1,-2,-0.1,0.1,-2,0.1,2,0.4,-1,0,0.5,67,0,0.5
18,1,2,20,154,58,20,0.3,24,0.072701,22.032,-1,0,2,1,0,1,-1,1,0,0,0.1,83,0,1
18,3,2,20,154,58.2,20,0.31,24,0.072701,22.114,-2,0,2,1,0,1,-3,1,0,0,1,83,0,0.1
18,5,2,20,154,57.35,20,0.3,24,0.072701,22.032,-2,0,1,1,1,0.1,-3,0.1,0,0,0.1,50,2,0.1
18,1,2,20,154,58,20,0.3,24,0.94069,17.851,-2,1,1,1,0,1,1,0.1,-1,0,0.1,83,0,1
18,3,2,20,154,58.2,20,0.31,24,0.94069,17.97,-3,1,1,1,0,1,-2,1,0,0,1,83,0,0.1
18,5,2,20,154,57.35,20,0.3,24,0.94069,17.851,-3,1,1,0.1,1,0.1,-1,0.1,0,0,0.1,67,0,0.1
18,1,2,20,154,58,20,0.3,24,1.8709,16.388,-3,2,-1,-0.1,0,1,3,-0.1,-2,0,0.1,83,0,0.1
18,5,2,20,154,57.35,20,0.3,24,1.8709,16.388,-3,1,0.1,0.1,0,0.1,2,0.1,0,0,0.1,67,0,0.1
18,1,2,20,154,58,20,0.3,24,0.072701,22.032,-1,0,2,0.1,0,1,-1,1,0,0,0.1,67,0,0.1
18,1,2,20,154,57.35,20,0.3,24,0.072701,22.032,-1,0,2,1,0,1,-3,1,0,0,1,83,0,0.1
18,5,2,20,154,57.55,20,0.3,24,0.072701,22.032,-2,0,1,0.1,1,0.1,-3,0.1,0,0,0.1,50,2,0.1
18,1,2,20,154,58,20,0.3,24,0.94069,17.851,-2,0,1,1,0,1,1,0.1,-1,0,1,83,0,0.1
18,1,2,20,154,57.35,20,0.3,24,0.94069,17.851,-1,0,2,1,0,1,-1,0.1,0,0,0.1,83,1,0.1
18,5,2,20,154,57.55,20,0.3,24,0.94069,17.851,-3,0,1,0.1,1,0.1,-1,0.1,0,0,0.1,83,1,0.1
18,1,2,20,154,57.35,20,0.3,24,1.8709,16.388,-3,1,1,0.1,0,1,3,0.1,-1,0,1,83,0,0.1
18,5,2,20,154,57.55,20,0.3,24,1.8709,16.388,-3,1,-0.1,0.1,-1,0.1,1,-0.1,-1,0,0.1,83,0,0.1
18,1,2,20,154,58.15,20,0.75,27,0.072701,29.059,-1,0,2,1,0,1,0,0.1,0,0,1,83,0,0.1
18,5,2,20,154,56.75,20,0.39,27,0.072701,26.325,-1,0,2,1,1,0.1,-3,1,0,0,1,83,1,0.1
18,5,2,20,154,56.8,20,0.53,27,0.072701,27.444,-2,0,1,0.1,0,0.1,0,0.1,0,0,0.1,67,0,0.1
18,1,2,20,154,59.3,20,0.3,27,0.94069,21.559,-1,-1,1,0.1,1,0.1,-1,1,1,0,1,83,0,0.1
18,1,2,20,154,58.15,20,0.75,27,0.94069,25.509,-2,0,2,1,1,0.1,-3,1,0,0,0.1,83,0,0.1
18,5,2,20,154,56.75,20,0.39,27,0.94069,22.407,-1,0,1,1,1,0.1,-1,1,0,0,1,83,0,0.1
18,5,2,20,154,56.8,20,0.53,27,0.94069,23.629,-1,-1,0.1,0.1,0,0.1,-1,0.1,0,0,0.1,83,0,0.1
18,1,2,20,154,58.15,20,0.75,27,1.8709,24.616,-2,0,2,1,0,1,0,0.1,-1,0,1,100,0,0.1
18,5,2,20,154,56.75,20,0.39,27,1.8709,21.339,-2,0,1,1,1,0.1,1,0.1,-1,0,0.1,83,0,0.1
18,5,2,20,154,56.8,20,0.53,27,1.8709,22.661,-1,0,1,0.1,1,0.1,1,0.1,0,0,0.1,67,0,0.1
18,1,2,20,154,59.3,20,0.3,27,0.072701,25.567,-1,0,1,1,0,1,-2,0.1,1,0,0.1,83,0,0.1
18,5,2,20,154,57.3,20,0.3,27,0.072701,25.567,1,-1,0.1,0.1,1,0.1,-3,0.1,0,1,0.1,67,0,0.1
18,5,2,20,154,56.9,20,0.3,27,0.072701,25.567,-1,-1,0.1,0.1,0,0.1,-3,0.1,0,0,0.1,50,2,0.1
18,5,2,20,154,57.3,20,0.3,27,0.94069,21.559,-1,0,1,1,1,0.1,-1,0.1,0,0,0.1,67,0,0.1
18,5,2,20,154,56.9,20,0.3,27,0.94069,21.559,-2,0,1,0.1,1,0.1,1,0.1,0,0,0.1,67,1,0.1
18,1,2,20,154,59.3,20,0.3,27,1.8709,20.413,-2,0,2,1,1,1,1,0.1,0,0,1,83,1,0.1
18,5,2,20,154,57.3,20,0.3,27,1.8709,20.413,-2,0,2,1,2,-0.1,1,0.1,0,0,1,67,0,-0.1
18,5,2,20,154,56.9,20,0.3,27,1.8709,20.413,-3,1,0.1,0.1,0,0.1,2,0.1,-1,0,0.1,83,0,0.1
18,7,2,20,154,58.8,20,0.3,30,0.072701,29.326,1,-2,-0.1,-0.1,-1,-0.1,-3,-0.1,1,1,0.1,50,0,-0.1
18,5,2,20,154,57.25,20,0.31,30,0.072701,29.403,2,-2,-2,-0.1,-1,-0.1,-3,-1,1,1,0.1,83,0,0.1
18,5,2,20,154,56.8,20,0.3,30,0.072701,29.326,1,-1,0.1,0.1,-1,0.1,-3,0.1,1,1,0.1,83,1,0.1
18,7,2,20,154,58.8,20,0.3,30,0.94069,24.858,-1,0,1,0.1,0,0.1,0,0.1,0,0,0.1,34,1,0.1
18,5,2,20,154,57.25,20,0.31,30,0.94069,24.952,-1,-1,1,0.1,1,0.1,-1,0.1,0,0,0.1,83,0,0.1
18,5,2,20,154,56.8,20,0.3,30,0.94069,24.858,-1,0,1,0.1,0,0.1,-1,0.1,0,0,0.1,83,0,1
18,7,2,20,154,58.8,20,0.3,30,1.8709,23.803,-1,0,2,1,0,0.1,2,1,0,0,0.1,67,0,0.1
18,5,2,20,154,57.25,20,0.31,30,1.8709,23.9,-1,0,1,0.1,0,1,1,0.1,0,0,0.1,83,0,1
18,5,2,20,154,56.8,20,0.3,30,1.8709,23.803,-1,0,1,0.1,0,0.1,1,0.1,0,0,0.1,83,0,0.1
18,7,2,20,154,59,20,0.3,30,0.072701,29.326,1,-1,-0.1,0.1,-2,-0.1,-3,-0.1,1,1,0.1,50,1,0.1
18,5,2,20,154,57.4,20,0.3,30,0.072701,29.326,-2,0,1,0.1,1,0.1,-3,0.1,0,0,0.1,83,0,0.1
18,5,2,20,154,56.95,20,0.3,30,0.072701,29.326,0,-1,-0.1,0.1,1,0.1,-3,0.1,0,1,0.1,67,0,0.1
18,7,2,20,154,59,20,0.3,30,0.94069,24.858,-1,0,1,1,0,1,1,1,0,0,0.1,67,0,1
18,5,2,20,154,57.4,20,0.3,30,0.94069,24.858,0,-1,0.1,0.1,1,0.1,-1,0.1,0,0,0.1,83,0,0.1
18,5,2,20,154,56.95,20,0.3,30,0.94069,24.858,0,-2,-0.1,0.1,1,0.1,-1,0.1,0,0,0.1,67,0,0.1
18,7,2,20,154,59,20,0.3,30,1.8709,23.803,-2,0,2,1,0,1,3,1,0,0,0.1,67,0,0.1
18,5,2,20,154,57.4,20,0.3,30,1.8709,23.803,-1,0,0.1,0.1,1,0.1,1,0.1,0,0,0.1,83,0,0.1
18,5,2,20,154,56.95,20,0.3,30,1.8709,23.803,0,-1,0.1,0.1,1,0.1,1,0.1,0,0,0.1,67,0,0.1
19,8,1,22,171,65.85,22,0.26,24,0.072701,21.699,-1,-1,1,1,0,0.8,-1,0.8,0.5,0,0.8,75,0.5,0.8
19,8,1,22,171,65.25,22,0.5,24,0.072701,23.716,-1,-1,0.1,0.1,0,0.6,-3,0.2,1,0,0.6,90,0.5,0.5
19,8,1,22,171,65.85,22,0.26,24,0.94069,17.366,-2,0,1,1,1,0.5,1.5,0.7,0,0,0.8,83,0,-0.5
19,8,1,22,171,65.25,22,0.5,24,0.94069,20.035,-2,0,1,0.1,0,0.6,1,0.3,-0.4,0,0.7,90,0.2,0.6
19,8,1,22,171,65.9,22,0.5,24,1.8709,18.848,-3,1,1,1,0,0.8,2,0.5,-1,0,0.7,83,0,0.8
19,8,1,22,171,65.25,22,0.5,24,1.8709,18.848,-2,0,1,0.1,0,0.6,3,0.2,-1,0,0.9,93,0.3,0.6
19,7,1,22,171,65.9,22,0.52,24,0.072701,23.887,-2,-1,1,1,0,0.8,0,0.5,1,0,0.6,75,1,0.8
19,8,1,22,171,65.65,22,0.34,24,0.072701,22.359,0,-1,1,1,0,0.5,-1,0.3,0.4,0,0.4,67,1,0.3
19,8,1,22,171,65.15,22,0.41,24,0.072701,22.935,-1,-2,0.1,0.1,0,0.4,-3,0.3,0.5,0,0.5,83,0.3,0.6
19,7,1,22,171,65.9,22,0.52,24,0.94069,20.235,-3,1,1,1,0,0.8,1,0.8,-0.5,0,0.8,83,0,0.8
19,8,1,22,171,65.65,22,0.34,24,0.94069,18.318,-1,0,1,0.1,0,0.6,0,0.5,0,0,0.4,75,1,0.6
19,8,1,22,171,65.15,22,0.41,24,0.94069,19.097,-3,0,1,1,0,0.7,1.6,0.3,-0.3,0,0.8,90,0.3,0.5
19,7,1,22,171,65.9,22,0.52,24,1.8709,19.07,-3,1,-0.1,0.1,0,1,2,1,-1,0,0.1,83,0,0.1
19,8,1,22,171,65.85,22,0.26,24,1.8709,15.829,-2,0,1,1,1,0.5,2,0.3,-0.5,0,0.7,83,0,-0.5
19,8,1,22,171,65.65,22,0.34,24,1.8709,16.921,-3,1,-0.1,-0.1,0,0.4,3,-0.3,-1,0,0.6,67,1,0.6
19,8,1,22,171,65.15,22,0.41,24,1.8709,17.801,-3,0,1,1,0,0.6,2.5,0.2,-1,0,0.6,95,0.2,0.6
19,8,1,22,171,65.85,22,0.34,27,0.072701,25.908,0,-1,0.1,0.1,1.5,0.4,-3,-0.3,1,0,0.2,67,1,0.7
19,8,1,22,171,65.65,22,0.34,27,0.072701,25.908,1,-2,0.1,0.1,0,0.5,-2.5,-0.3,1,0,0.5,83,0.5,0.5
19,2,1,22,171,66.6,22,0.41,27,0.072701,26.49,1,-2,0.1,0.1,0,0.5,-3,-0.2,1,0.3,0.5,83,1,0.3
19,8,1,22,171,65.85,22,0.34,27,0.94069,21.942,-1,0,1,0.1,1.5,-0.3,1,0.5,0,0,0.6,75,1,0.7
19,8,1,22,171,65.65,22,0.34,27,0.94069,21.942,0,0,1,0.1,0,0.6,1,0.5,0,0,0.5,75,0.5,0.5
19,2,1,22,171,66.6,22,0.41,27,0.94069,22.588,0,-2,0.1,0.1,0,0.3,1.5,0.3,0,0,0.6,67,0.7,0.5
19,8,1,22,171,65.85,22,0.34,27,1.8709,20.832,-2,1,1,1,0,0.6,2,0.4,-0.5,0,0.7,83,0.4,0.7
19,8,1,22,171,65.65,22,0.34,27,1.8709,20.832,-1,0,1,1,0,0.6,2,0.3,-0.6,0,0.5,75,0.6,0.5
19,2,1,22,171,66.6,22,0.41,27,1.8709,21.537,-3,0,1,0.1,0,0.5,2.6,0.2,-1,0,0.5,78,0.5,0.5
