"No","Location","Sex","Age","Height","Weight","Singapore.year","clo","Tair","velocity","SET.","TS","TP","TC","TA","HS","HA","AMS","AMA","AMP","Sweating","IAQ.acceptability","AF","Odor.intensity","Dry.eye","RH","TP_ctg","TA_ctg"
8,1,2,20,167,55.1,10,0.39,30,0.072701,30.001,0,0,1,0.1,0,0.1,0,0.1,0,0,0.1,67,0,0.1,66,0,0
8,1,2,20,167,55.65,10,0.39,30,0.072701,30.001,0,0,1,0.1,0,0.1,0,0.1,0,0,0.1,67,0,0.1,66,0,0
8,1,2,20,167,57.4,10,0.46,30,0.072701,30.504,0,0,1,1,0,1,0,1,0,0,1,67,0,1,65,0,0
8,1,2,20,167,55.1,10,0.39,30,0.94069,25.696,0,0,1,0.1,0,0.1,0,0.1,0,0,0.1,67,0,0.1,60,0,0
8,1,2,20,167,55,10,0.39,30,0.94069,25.696,0,0,1,0.1,0,0.1,0,0.1,0,0,0.1,83,0,0.1,60,0,0
8,1,2,20,167,55.65,10,0.39,30,0.94069,25.696,0,0,1,0.1,0,0.1,0,0.1,0,0,0.1,67,0,0.1,60,0,0
8,1,2,20,167,57.4,10,0.46,30,0.94069,26.334,0,0,1,1,0,1,0,1,0,0,1,67,0,0.1,60,0,0
8,1,2,20,167,55.1,10,0.39,30,1.8709,24.674,0,0,1,0.1,1,0.1,0,0.1,0,0,0.1,67,0,-0.1,60,0,0
8,1,2,20,167,55.65,10,0.39,30,1.8709,24.674,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,67,0,0.1,60,0,0
8,1,2,20,167,57.4,10,0.46,30,1.8709,25.343,0,0,1,1,0,1,0,1,0,0,0.1,83,0,0.1,60,0,0
8,1,2,20,167,55,10,0.39,30,0.072701,30.001,0,-1,0.1,0.1,0,0.1,0,0.1,0,0,0.1,83,0,1,66,2,0
8,1,2,20,167,55.75,10,0.49,30,0.072701,30.714,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,65,0,0
8,5,2,20,167,57.1,10,0.3,30,0.072701,29.326,0,0,1,0.1,0,0.1,0,0.1,0,0,0.1,67,0,0.1,66,0,0
8,1,2,20,167,55.75,10,0.49,30,0.94069,26.603,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,67,0,0.1,60,0,0
8,5,2,20,167,57.1,10,0.3,30,0.94069,24.858,0,0,1,0.1,0,0.1,0,0.1,0,0,0.1,67,0,0.1,60,0,0
8,1,2,20,167,55,10,0.39,30,1.8709,24.674,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,83,0,0.1,60,0,0
8,1,2,20,167,55.75,10,0.49,30,1.8709,25.626,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,83,0,0.1,60,0,0
8,5,2,20,167,57.1,10,0.3,30,1.8709,23.803,0,0,1,0.1,0,0.1,0,0.1,0,0,0.1,67,0,-1,60,0,0
