"No","Location","Sex","Age","Height","Weight","Singapore.year","clo","Tair","velocity","SET.","TS","TP","TC","TA","HS","HA","AMS","AMA","AMP","Sweating","IAQ.acceptability","AF","Odor.intensity","Dry.eye","RH","TP_ctg","TA_ctg"
1,8,1,25,169,70.5,25,0.32,24,0.94069,18.087,-1,0,1,0.1,0,0.1,0,0.1,1,0,0.1,67,0,0.1,60,0,0
1,8,1,25,169,72.6,25,0.32,24,0.94069,18.087,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
1,8,1,25,169,72.45,25,0.32,24,0.94069,18.087,-2,-1,1,0.1,0,0.1,0,0.1,1,0,0.1,100,0,0.1,60,2,0
1,8,1,25,169,70.5,25,0.32,24,1.8709,16.658,0,0,1,0.1,0,0.1,0,0.1,0,0,0.1,100,0,0.1,60,0,0
1,8,1,25,169,72.6,25,0.32,24,1.8709,16.658,-1,-1,0.1,0.1,0,0.1,0,0.1,0,0,0.1,67,0,0.1,60,2,0
1,8,1,25,169,72.45,25,0.32,24,1.8709,16.658,-2,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,67,0,0.1,60,0,0
1,8,1,25,169,70.6,25,0.32,27,0.072701,25.738,0,-2,0.1,0.1,-2,-0.1,-1,0.1,2,0,0.1,34,0,0.1,71,2,0
1,8,1,25,169,72.45,25,0.32,27,0.072701,25.738,0,0,0.1,0.1,0,0.1,-3,-1,2,0,-1,17,0,0.1,71,0,0
1,8,1,25,169,72.3,25,0.32,27,0.072701,25.738,0,0,0.1,0.1,3,-1,-3,-1,2,0,0.1,17,0,0.1,71,0,0
1,8,1,25,169,70.6,25,0.32,27,0.94069,21.752,-1,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
1,8,1,25,169,72.45,25,0.32,27,0.94069,21.752,-2,-1,1,0.1,0,0.1,0,0.1,1,0,0.1,50,0,0.1,60,2,0
1,8,1,25,169,72.3,25,0.32,27,0.94069,21.752,-2,-1,0.1,0.1,2,0.1,-1,0.1,2,0,-0.1,50,0,0.1,60,2,0
1,8,1,25,169,70.6,25,0.32,27,1.8709,20.624,-1,0,1,0.1,0,0.1,1,0.1,0,0,0.1,67,0,1,60,0,0
1,8,1,25,169,72.45,25,0.32,27,1.8709,20.624,-2,-1,1,0.1,0,0.1,1,0.1,1,0,0.1,67,0,0.1,60,2,0
1,8,1,25,169,72.3,25,0.32,27,1.8709,20.624,-2,0,1,0.1,0,0.1,0,0.1,1,0,0.1,50,0,0.1,60,0,0
1,8,1,25,169,71.35,25,0.34,27,0.072701,25.908,2,-2,-0.1,0.1,-2,-0.1,-3,-0.1,2,1,-0.1,17,0,0.1,70,2,0
1,8,1,25,169,72.65,25,0.32,27,0.072701,25.738,0,0,1,0.1,0,0.1,0,0.1,2,0,0.1,50,0,0.1,71,0,0
1,8,1,25,169,72.85,25,0.32,27,0.072701,25.738,2,-2,-2,-1,3,-1,-3,-1,2,0,-1,17,0,0.1,71,2,1
1,8,1,25,169,71.35,25,0.34,27,0.94069,21.942,0,0,1,0.1,0,0.1,0,0.1,1,0,0.1,50,0,0.1,60,0,0
1,8,1,25,169,72.65,25,0.32,27,0.94069,21.752,0,0,0.1,0.1,0,0.1,0,0.1,2,0,0.1,50,0,0.1,60,0,0
1,8,1,25,169,72.85,25,0.32,27,0.94069,21.752,-2,-1,0.1,0.1,3,0.1,-2,0.1,2,0,0.1,50,0,0.1,60,2,0
1,8,1,25,169,71.35,25,0.34,27,1.8709,20.832,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,50,0,0.1,60,0,0
1,8,1,25,169,72.65,25,0.32,27,1.8709,20.624,0,-2,1,0.1,0,0.1,1,0.1,2,0,0.1,50,0,0.1,60,2,0
1,8,1,25,169,72.85,25,0.32,27,1.8709,20.624,-2,-1,1,0.1,0,0.1,0,0.1,1,0,0.1,50,0,0.1,60,2,0
1,6,1,25,169,70.65,25,0.34,30,0.072701,29.63,3,-2,-0.1,-0.1,-2,-0.1,-3,-1,2,1,-1,0,0,0.1,66,2,1
1,8,1,25,169,72.3,25,0.32,30,0.072701,29.479,3,-2,-2,-1,3,-1,-3,-1,2,1,-0.1,0,0,-0.1,66,2,1
1,8,1,25,169,71.7,25,0.32,30,0.072701,29.479,3,-2,-2,-1,3,-1,-3,-1,2,0,-1,0,1,-1,66,2,1
1,6,1,25,169,70.65,25,0.34,30,0.94069,25.233,2,-2,-0.1,0.1,0,-0.1,-2,-0.1,2,0,-0.1,34,0,0.1,60,2,0
1,8,1,25,169,71.9,25,0.32,30,0.94069,25.046,1,-2,-0.1,-0.1,0,-1,-2,-0.1,2,0,-1,17,0,0.1,60,2,1
1,8,1,25,169,72.3,25,0.32,30,0.94069,25.046,2,-2,-1,-1,2,-1,-2,-1,2,1,0.1,17,0,0.1,60,2,1
1,8,1,25,169,71.7,25,0.32,30,0.94069,25.046,2,-2,-1,-0.1,3,-1,-1,-1,2,0,-1,34,0,0.1,60,2,1
1,6,1,25,169,70.65,25,0.34,30,1.8709,24.191,0,0,0.1,0.1,0,0.1,0,0.1,2,0,0.1,50,0,0.1,60,0,0
1,8,1,25,169,72.3,25,0.32,30,1.8709,23.997,2,-2,-1,-1,2,-1,-1,-1,2,1,-1,17,0,0.1,60,2,1
1,8,1,25,169,71.7,25,0.32,30,1.8709,23.997,2,-2,-1,-1,3,-1,-1,-1,2,0,0.1,17,0,0.1,60,2,1
1,8,1,25,169,71.9,25,0.32,30,0.072701,29.479,3,-2,-2,-1,-3,-1,-3,-1,2,2,-1,0,0,0.1,66,2,1
1,8,1,25,169,72.2,25,0.32,30,0.072701,29.479,3,-2,-2,-1,3,-0.1,-3,-1,2,1,-1,0,0,-1,66,2,1
1,8,1,25,169,71.85,25,0.32,30,0.072701,29.479,3,-2,-2,-1,-3,-1,-3,-1,2,1,0.1,0,0,-1,66,2,1
1,8,1,25,169,72.2,25,0.32,30,0.94069,25.046,2,-2,-1,-1,2,-0.1,-2,-1,2,1,-1,17,0,0.1,60,2,1
1,8,1,25,169,71.85,25,0.32,30,0.94069,25.046,3,-2,-2,-1,3,-1,-3,-1,2,0,-1,0,0,-1,60,2,1
1,8,1,25,169,71.9,25,0.32,30,1.8709,23.997,1,-1,-0.1,-0.1,0,0.1,0,-0.1,2,0,0.1,50,0,0.1,60,2,1
1,8,1,25,169,72.2,25,0.32,30,1.8709,23.997,2,-2,-0.1,-0.1,2,-0.1,0,-0.1,2,1,-0.1,50,0,0.1,60,2,1
1,8,1,25,169,71.85,25,0.32,30,1.8709,23.997,3,-2,-2,-1,3,-1,-3,-1,2,0,-1,0,0,-1,60,2,1
