"No","Location","Sex","Age","Height","Weight","Singapore.year","clo","Tair","velocity","SET.","TS","TP","TC","TA","HS","HA","AMS","AMA","AMP","Sweating","IAQ.acceptability","AF","Odor.intensity","Dry.eye","RH","TP_ctg","TA_ctg"
14,3,2,22,167,57.5,12,0.5,30,0.072701,30.783,2,-2,-1,-0.1,2,-0.1,-2,-1,2,0,-1,17,0,-1,65,2,1
14,3,2,22,167,59.55,12,0.41,30,0.94069,25.879,0,-1,1,1,0,1,0,1,1,0,1,50,1,1,60,2,0
14,3,2,22,167,58.3,12,0.55,30,0.94069,27.134,0,-1,1,0.1,0,1,-2,0.1,1,0,1,83,0,1,60,2,0
14,3,2,22,167,57.5,12,0.5,30,0.94069,26.692,0,-1,0.1,0.1,0,1,-1,0.1,1,0,1,100,0,1,60,2,0
14,3,2,22,167,59.55,12,0.41,30,1.8709,24.866,0,0,1,1,0,1,0,1,0,0,1,50,0,1,60,0,0
14,3,2,22,167,58.3,12,0.55,30,1.8709,26.185,0,0,2,1,0,1,0,1,0,0,1,83,0,1,60,0,0
14,3,2,22,167,57.5,12,0.5,30,1.8709,25.719,0,0,2,1,-1,0.1,0,1,0,0,0.1,50,0,1,60,0,0
14,4,2,22,167,58.8,12,0.61,30,0.072701,31.52,1,-2,-2,-1,-1,-0.1,-3,-1,2,0,-1,34,1,1,65,2,1
14,4,2,22,167,57.15,12,0.43,30,0.072701,30.291,3,-2,-2,-1,0,0.1,-3,-1,2,0,0.1,50,0,1,65,2,1
14,3,2,22,167,57.6,12,0.32,30,0.072701,29.479,2,-2,-2,-1,-2,-1,-3,-1,2,0,-1,17,0,1,66,2,1
14,4,2,22,167,58.8,12,0.61,30,0.94069,27.653,0,0,1,0.1,0,0.1,0,0.1,0,0,1,83,0,1,60,0,0
14,4,2,22,167,57.15,12,0.43,30,0.94069,26.062,1,-1,0.1,0.1,0,0.1,-1,0.1,1,0,0.1,50,0,1,60,2,0
14,3,2,22,167,57.6,12,0.32,30,0.94069,25.046,0,-1,1,0.1,0,1,-1,0.1,1,0,1,100,0,1,60,2,0
14,4,2,22,167,58.8,12,0.61,30,1.8709,26.733,0,0,2,1,0,1,0,1,0,0,1,50,0,1,60,0,0
14,4,2,22,167,57.15,12,0.43,30,1.8709,25.057,0,0,2,1,0,1,0,1,0,0,1,83,0,1,60,0,0
14,3,2,22,167,57.6,12,0.32,30,1.8709,23.997,0,-1,1,0.1,0,1,0,1,0,0,0.1,50,0,1,60,2,0
